turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,distribution_J,form_factor_F,half_bunch_length_ns,peak_current_A,rms_dpp,Zon_ohm,unstable
1182,72.84882613503231,24.0,0.0,0.04903544132100983,10.741007384222552,-26.138231667820264,26.22204319066222,0.0033193151860864047,6.784554433310814,-16.464487655139926,16.467100422513795,115.37164410242895,4.6030189876410735e-05,-0.01335488376646289,0.07163955446520277,-0.041641538533822915,-0.062156451452245035,0.07481605568725976,-1.0805333041605576,26.57893624393974,1.5,1.0,26.309987414811513,7.753537148828354,0.00027243956240657544,18.611344481730445,False
1183,73.07287084992461,24.0,0.0,0.049040321913245095,10.73933976849947,-26.133951418289172,26.217027732157703,0.003269711725916382,6.786549526027787,-16.471513538242135,16.47143945375161,115.33582361644758,4.6057265160242745e-05,-0.013409941004022758,0.07163955676193386,-0.04180086894562383,-0.06241269947157101,0.07511762576078838,-1.080465052545171,26.57893624393974,1.5,1.0,26.30590260720292,7.754741126050195,0.0002725196770540612,18.619400701507686,False
1184,73.2975640010371,24.0,0.0,0.04904513607397021,10.737665003917687,-26.129636041626668,26.21197704321338,0.0032199508956934552,6.788558434736476,-16.47853842317549,16.475769155010692,115.29985516173117,4.608453598991553e-05,-0.013465285128810863,0.07163955905247235,-0.04196120607859768,-0.06267028272468755,0.07542086682319962,-1.0803979676417517,26.57893624393974,1.5,1.0,26.301800288538267,7.755950640946969,0.0002726003464944629,18.627520158987043,False
1185,73.52290414137157,24.0,0.0,0.04904988359341896,10.735983051228954,-26.125285435363793,26.20689102201169,0.003170032293982485,6.790581258833374,-16.485562222829852,16.480089418910325,115.26373796735591,4.611200388192378e-05,-0.013520916539674334,0.07163956133675668,-0.042122557250296976,-0.0629292030679135,0.07572578443348897,-1.0803320732073143,26.57893624393974,1.5,1.0,26.29768036267937,7.7571657268847884,0.0002726815747191314,18.635703339899123,False
1186,73.7488898076867,24.0,0.0,0.049054564261311606,10.734293871096195,-26.12089949679992,26.20176956650846,0.0031199555210475703,6.792618098147994,-16.49258484926466,16.48440013733984,115.2274712613282,4.613967036141013e-05,-0.013576835627947793,0.071639563614725,-0.04228492981567708,-0.0631894623226029,0.07603238414081455,-1.080267392813163,26.57893624393974,1.5,1.0,26.293542733270467,7.75838641735495,0.0002727633657368057,18.643950732449586,False
1187,73.97551952050001,24.0,0.0,0.049059177866834114,10.732597424094148,-26.116478123004867,26.196612574433743,0.0030697201788701767,6.79466905294095,-16.499606213708805,16.4887012014595,115.19105427060533,4.6167536962175435e-05,-0.01363304277740006,0.07163956588631529,-0.04244833116711256,-0.06345106227489691,0.07634067148437787,-1.0802039498434912,26.57893624393974,1.5,1.0,26.289387303739776,7.75961274597405,0.00027284572357353634,18.652262827314267,False
1188,74.20279178409088,24.0,0.0,0.049063724198657295,10.730893670709966,-26.11202121082019,26.191419943296154,0.0030193258711672397,6.796734223901947,-16.506626226560545,16.492992501701387,115.15448622111546,4.6195605226688726e-05,-0.013689538364180775,0.07163956815146529,-0.042612768734411964,-0.0637140046754755,0.07665065199330656,-1.0801417674940383,26.57893624393974,1.5,1.0,26.285213977300984,7.760844746484128,0.00027292865227260407,18.660640117633765,False
1189,74.43070508650347,24.0,0.0,0.049068203044934124,10.72918257134384,-26.107528656859586,26.186191570381084,0.002968772203409245,6.79881371214773,-16.513644797387446,16.497273927770344,115.11776633777848,4.6223876706096386e-05,-0.013746322756767073,0.07163957041011254,-0.042778249984829764,-0.06397829123930908,0.07696233118653853,-1.0800808687707915,26.57893624393974,1.5,1.0,26.281022656954775,7.762082452752804,0.000273012155894438,18.669083099007906,False
1190,74.65925789955024,24.0,0.0,0.04907261419329651,10.727464086309606,-26.10300035751189,26.18092735275542,0.002918058782838382,6.800907619219957,-16.520661834926358,16.501545368644926,115.08089384452614,4.6252352960231115e-05,-0.013803396315910136,0.0716395726621944,-0.04294478242307644,-0.06424392364540993,0.077275714572708,-1.0800212764887402,26.57893624393974,1.5,1.0,26.276813245490295,7.763325898773431,0.00027309623851652984,18.677592269489768,False
1191,74.88844867881589,24.0,0.0,0.04907695743086154,10.725738175835398,-26.098436208940996,26.175627187264496,0.002867185218486652,6.803016047083008,-16.527677247083414,16.50580671257841,115.04386796432351,4.628103555761999e-05,-0.013860759394582001,0.07163957490764795,-0.04311237359132543,-0.06451090353658448,0.07759080765003366,-1.0799630132706757,26.57893624393974,1.5,1.0,26.27258564548676,7.7645751186652205,0.0002731809042333461,18.686168129579496,False
1192,75.11827586366141,24.0,0.0,0.049081232544241696,10.724004800064256,-26.093836107089345,26.17029097053981,0.0028161511211940663,6.805139098121743,-16.53469094093408,16.510057847099787,115.00668791918928,4.6309926075492346e-05,-0.013918412337922082,0.07163957714641016,-0.043281031069218316,-0.06477923251918452,0.07790761590620787,-1.0799061015460418,26.57893624393974,1.5,1.0,26.26833975931496,7.765830146673398,0.00027326615715623815,18.69481118221787,False
1193,75.34873787722883,24.0,0.0,0.04908543931953698,10.722263919054784,-26.08919994767703,26.164918598993893,0.002764956103626752,6.8072768751391735,-16.54170282272321,16.51429865901487,114.96935293021724,4.63390260997868e-05,-0.013976355483183867,0.07163957937841772,-0.04345076247386703,-0.06504891216285905,0.07822614481828798,-1.0798505635498328,26.57893624393974,1.5,1.0,26.264075489138857,7.767091017169328,0.00027335200141334837,18.70352193277938,False
1194,75.5798331264462,24.0,0.0,0.04908957754234161,10.720515492781779,-26.084527626204732,26.159509968827507,0.0027135997802951463,6.809429481354089,-16.54871279786515,16.518529034407333,114.93186221759743,4.6368337225157975e-05,-0.01403458915968168,0.0716395816036072,-0.0436215754598538,-0.06531994400030654,0.07854639985258968,-1.079796421321537,26.57893624393974,1.5,1.0,26.259792736917113,7.768357764650677,0.0002734384411495153,18.712300889065205,False
1195,75.8115600020328,24.0,0.0,0.049093646997745766,10.718759481136876,-26.079819037955474,26.154064976027115,0.0026620817675721844,6.811597020398602,-16.555720770943864,16.522748858639854,114.89421500063723,4.639786105498246e-05,-0.014093113688737224,0.07163958382191493,-0.04379347771922881,-0.0655923295270261,0.07886838646458143,-1.079743696704133,26.57893624393974,1.5,1.0,26.25549140440472,7.769630423741546,0.00027352548052617456,18.721148561295674,False
1196,76.0439168785053,24.0,0.0,0.04909764747033596,10.716995843929217,-26.075074077994145,26.14858351636957,0.0026104016837114586,6.813779596315642,-16.562726645713106,16.526958016355273,114.85641049778322,4.642759920136431e-05,-0.014151929383626414,0.07163958603327704,-0.04396647698150471,-0.06586607020107003,0.07919211009878112,-1.0796924113431259,26.57893624393974,1.5,1.0,26.251171393154568,7.770909029192608,0.0002736131237212587,18.730065462102655,False
1197,76.27690211418324,24.0,0.0,0.04910157874420824,10.715224540886092,-26.070292641171335,26.143065485419925,0.002558559148865438,6.815977313556367,-16.569730325096604,16.53115639147776,114.8184479266427,4.645755328513998e-05,-0.014211036549526062,0.07163958823762953,-0.044140581013648914,-0.06614116744279573,0.07951757618865432,-1.0796425866856338,26.57893624393974,1.5,1.0,26.24683260451907,7.772193615881273,0.00027370137492909287,18.739052106521378,False
1198,76.51051405119617,24.0,0.0,0.04910544060295211,10.713445531653607,-26.065474622123787,26.137510778537035,0.0025065537851036847,6.818190276977517,-16.576731711188295,16.535343867214046,114.78032650400543,4.6487724935882635e-05,-0.01427043548346061,0.07163959043490821,-0.04431579762007363,-0.06641762263461772,0.07984479015651433,-1.0795942439795214,26.57893624393974,1.5,1.0,26.242474939651782,7.77348421881181,0.0002737902383602888,18.74810901198212,False
1199,76.74475101549021,24.0,0.0,0.04910923282967344,10.711658775797346,-26.060619915276448,26.131919290872162,0.0024543852164310874,6.820418591838706,-16.583730705252567,16.53952032605465,114.74204544586544,4.651811579190587e-05,-0.014330126474248956,0.07163959262504864,-0.04449213464262257,-0.06669543712076018,0.08017375741342381,-1.0795474042725752,26.57893624393974,1.5,1.0,26.238098299509016,7.774780873115519,0.00027387971824163607,18.757236698301483,False
1200,76.9796113168353,24.0,0.0,0.04911295520698079,10.709864232803056,-26.055728414843827,26.1262909173729,0.002402053068805978,6.822662363799631,-16.590727207724566,16.543685649775192,114.70360396744336,4.6548727500266906e-05,-0.014390109802451184,0.07163959480798626,-0.04466959996055556,-0.06697461220700905,0.08050448335909816,-1.0795020884117275,26.57893624393974,1.5,1.0,26.233702584851518,7.776083614050858,0.00027396981881598967,18.76643568767337,False
1201,77.21509324883309,24.0,0.0,0.049116607516997826,10.708061862077312,-26.050800014830315,26.120625552781433,0.002349556970158453,6.824921698917219,-16.59772111821051,16.547839719437665,114.66500128320858,4.657956171676906e-05,-0.014450385740315489,0.07163959698365635,-0.04484820149052993,-0.06725514916046496,0.08083697338181065,-1.0794583170423209,26.57893624393974,1.5,1.0,26.229287696246107,7.777392477003599,0.0002740605443421559,18.775706504659606,False
1202,77.45119508892478,24.0,0.0,0.049120189541364205,10.7062516229482,-26.045834609034074,26.114923091640037,0.002296896550408598,6.827196703642719,-16.60471233548804,16.55198241539181,114.62623660690157,4.661062010596378e-05,-0.014510954551724978,0.071639599151994,-0.04502794718657996,-0.06753704920929564,0.08117123285829934,-1.079416110607422,26.57893624393974,1.5,1.0,26.224853534067368,7.778707497486972,0.00027415189909477534,18.785049676180325,False
1203,77.68791509839946,24.0,0.0,0.049123701061236695,10.704433474666015,-26.040832091047434,26.109183428290663,0.002244071441484712,6.829487484818704,-16.6117007575066,16.556113617276473,114.58730915155628,4.6641904341151934e-05,-0.014571816492144566,0.07163960131293415,-0.045208845040092926,-0.06782031354248882,0.0815072671536755,-1.0793754893471748,26.57893624393974,1.5,1.0,26.220399998499296,7.780028711141823,0.00027424388736420243,18.794465731503895,False
1204,77.92525152240327,24.0,0.0,0.049127141857291265,10.702607376403932,-26.03579235425778,26.103406456876655,0.002191081277341542,6.831794149676011,-16.61868628138788,16.56023320402104,114.54821812952291,4.667341610438454e-05,-0.014632971808567995,0.07163960346641153,-0.0453909030797828,-0.06810494330960558,0.08184508162133401,-1.0793364732981987,26.57893624393974,1.5,1.0,26.21592698953701,7.781356153736764,0.0002743365134563829,18.80395520223656,False
1205,78.16320258994817,24.0,0.0,0.049130511709725724,10.700773287258725,-26.030715291849134,26.097592071343968,0.0021379256939784864,6.834116805830625,-16.625668803426237,16.56434105384683,114.50896275249079,4.670515708646286e-05,-0.014694420739464777,0.07163960561236078,-0.04557412937166073,-0.06839093962053339,0.08218468160286509,-1.0792990822930275,26.57893624393974,1.5,1.0,26.211434406988477,7.782689861168315,0.00027442978169272826,18.813518622311808,False
1206,78.4017665139218,24.0,0.0,0.049133810398268696,10.698931166251457,-26.02560079680694,26.092439549180426,0.0020846043294579664,6.836455561280468,-16.632648219089198,16.568437044268634,114.46954223151101,4.6737128986937854e-05,-0.01475616351472717,0.07163960775071633,-0.045758532019003414,-0.06867830354523945,0.08252607242796794,-1.0792633359595947,26.57893624393974,1.5,1.0,26.20692215047621,7.784029869461062,0.0002745236964099871,18.823156527979283,False
1207,78.64094149109728,24.0,0.0,0.04913703770217422,10.697080972328182,-26.020448761916327,26.0896351084387,0.002031116823923513,6.838810524402143,-16.639624423017963,16.572521052096157,114.42995577701979,4.676933351410906e-05,-0.01481820035561735,0.07163960988141246,-0.045944119162318005,-0.06896703611352464,0.082869259414366,-1.0792292537207548,26.57893624393974,1.5,1.0,26.202390119438984,7.785376214767817,0.0002746182619601141,18.832869457793432,False
1208,78.88072570214351,24.0,0.0,0.04914019340022837,10.69522266436067,-26.01525907976378,26.086792927851775,0.0019774628196181834,6.8411818039475865,-16.64659730902796,16.57659295343559,114.39020259886156,4.680177238502276e-05,-0.014880531474714503,0.07163961200438336,-0.046130898979304294,-0.06925713831477744,0.0832142478677239,-1.079196854793849,26.57893624393974,1.5,1.0,26.197838213133636,7.786728933369757,0.000274713482710136,18.842657952601815,False
1209,79.12111731163614,24.0,0.0,0.049143277270748374,10.693356201147118,-26.0100316427405,26.083912896300376,0.00192364196090268,6.843569509040664,-16.65356677010943,16.580652623691172,114.35028190631246,4.683444732546949e-05,-0.01494315707586198,0.07163961411956303,-0.046318879684814254,-0.0695486110977279,0.08356104308156583,-1.0791661581903116,26.57893624393974,1.5,1.0,26.193266330636757,7.788088061676592,0.00027480936304201457,18.852522555533,False
1210,79.36211446806824,24.0,0.0,0.049146289091598155,10.69148154141287,-26.004766343042945,26.08099490245175,0.001869653894273702,6.845973749173692,-16.660532698428025,16.58469993756681,114.31019290810357,4.6867360069980976e-05,-0.015006077354114513,0.07163961622688529,-0.04650806953080862,-0.06984145537020196,0.08390965033719568,-1.0791371827153158,26.57893624393974,1.5,1.0,26.18867437084651,7.789453636226709,0.00027490590735250697,18.86246381198419,False
1211,79.6037153038623,24.0,0.0,0.04914922864017743,10.689598643811138,-25.999463072676093,26.078038834758445,0.0018154982683821251,6.848394634203875,-16.667494985325476,16.588734769067685,114.26993481244484,4.690051236182638e-05,-0.015069292495685647,0.07163961832628393,-0.046698476806310174,-0.07013567199887678,0.0842600749036192,-1.0791099469674559,26.57893624393974,1.5,1.0,26.184062232484354,7.790825693687345,0.000275003120053023,18.872482269608373,False
1212,79.84591793538164,24.0,0.0,0.049152095693426025,10.687707466923746,-25.99412172345268,26.075044581462066,0.0017611747340513428,6.850832274349694,-16.674453521320252,16.59275699150194,114.22950682704861,4.693390595300784e-05,-0.01513280267789492,0.07163962041769249,-0.046890109837354775,-0.070431261809035,0.08461232203746703,-1.0790844693384751,26.57893624393974,1.5,1.0,26.179429814096896,7.792204270854732,0.00027510100556947943,18.882578478301266,False
1213,80.08872046294282,24.0,0.0,0.04915489002783508,10.685807969261855,-25.988742186996518,26.072012030594635,0.0017066829442954213,6.8532867801872035,-16.681408196108293,16.59676647748238,114.18890815915384,4.696754260425535e-05,-0.0151966080691154,0.07163962250104447,-0.047082976986938495,-0.07072822558432047,0.08496639698291969,-1.0790607680130249,26.57893624393974,1.5,1.0,26.174777014057657,7.7935894046542575,0.00027519956834215205,18.89275299018783,False
1214,80.33212097082847,24.0,0.0,0.04915761141944372,10.683900109266723,-25.983324354744667,26.06894106997973,0.0016520225543373802,6.855758262646262,-16.688358898563745,16.6007630989282,114.14813801554996,4.700142408502102e-05,-0.015260708828721171,0.07163962457627318,-0.0472770866549626,-0.07102656406649382,0.08532230497163444,-1.0790388609684651,26.57893624393974,1.5,1.0,26.170103730568915,7.79498113214062,0.0002752988128255238,18.90300635960838,False
1215,80.57611752730006,24.0,0.0,0.049160259643847855,10.681983845310425,-25.97786811794697,26.065831587235152,0.0015971932216275418,6.858246833006697,-16.695305516739737,16.604746727066757,114.10719560260117,4.7035552173472574e-05,-0.015325105107034836,0.07163962664331189,-0.047472447278175026,-0.07132627795518823,0.08568005122267305,-1.079018765974703,26.57893624393974,1.5,1.0,26.165409861663495,7.796379490498007,0.0002753987434881309,18.9133391431044,False
1216,80.82070818461138,24.0,0.0,0.04916283447618982,10.68005913569662,-25.972373367671196,26.062683469773305,0.001542194605861651,6.860752602894381,-16.702247937869192,16.608717232435364,114.06608012627056,4.706992865648624e-05,-0.015389797045275213,0.07163962870209363,-0.04766906733010908,-0.07162736790766595,0.08603964094243192,-1.079000500594065,26.57893624393974,1.5,1.0,26.160695305206648,7.797784517040235,0.00027549936481240545,18.923751899403943,False
